defined_class	defined_class_label	biological_process	biological_process_label	location	location_label
http://purl.obolibrary.org/obo/ZP_0146875	gut decreased rate peristalsis, abnormal	http://purl.obolibrary.org/obo/GO_0030432	peristalsis	http://purl.obolibrary.org/obo/ZFA_0000112	gut
http://purl.obolibrary.org/obo/ZP_0141362	heart decreased rate blood circulation, abnormal	http://purl.obolibrary.org/obo/GO_0008015	blood circulation	http://purl.obolibrary.org/obo/ZFA_0000114	heart
http://purl.obolibrary.org/obo/ZP_0144091	heart decreased rate heart contraction, abnormal	http://purl.obolibrary.org/obo/GO_0060047	heart contraction	http://purl.obolibrary.org/obo/ZFA_0000114	heart
http://purl.obolibrary.org/obo/ZP_0148517	hematopoietic multipotent progenitor cell decreased rate TORC1 complex assembly, abnormal	http://purl.obolibrary.org/obo/GO_1905669	TORC1 complex assembly	http://purl.obolibrary.org/obo/ZFA_0009354	hematopoietic multipotent progenitor cell
http://purl.obolibrary.org/obo/ZP_0148515	hematopoietic multipotent progenitor cell decreased rate apical junction assembly, abnormal	http://purl.obolibrary.org/obo/GO_0043297	apical junction assembly	http://purl.obolibrary.org/obo/ZFA_0009354	hematopoietic multipotent progenitor cell
http://purl.obolibrary.org/obo/ZP_0148516	hematopoietic multipotent progenitor cell decreased rate coagulation, abnormal	http://purl.obolibrary.org/obo/GO_0050817	coagulation	http://purl.obolibrary.org/obo/ZFA_0009354	hematopoietic multipotent progenitor cell
http://purl.obolibrary.org/obo/ZP_0148511	hematopoietic multipotent progenitor cell decreased rate epithelial to mesenchymal transition, abnormal	http://purl.obolibrary.org/obo/GO_0001837	epithelial to mesenchymal transition	http://purl.obolibrary.org/obo/ZFA_0009354	hematopoietic multipotent progenitor cell
http://purl.obolibrary.org/obo/ZP_0143431	horizontal myoseptum decreased rate lymphatic endothelial cell migration, abnormal	http://purl.obolibrary.org/obo/GO_1904977	lymphatic endothelial cell migration	http://purl.obolibrary.org/obo/ZFA_0000671	horizontal myoseptum
http://purl.obolibrary.org/obo/ZP_0141697	hypoblast decreased rate cell migration, abnormal	http://purl.obolibrary.org/obo/GO_0016477	cell migration	http://purl.obolibrary.org/obo/ZFA_0000117	hypoblast
http://purl.obolibrary.org/obo/ZP_0102169	interrenal gland decreased rate neuron apoptotic process, abnormal	http://purl.obolibrary.org/obo/GO_0051402	neuron apoptotic process	http://purl.obolibrary.org/obo/ZFA_0001345	interrenal gland
http://purl.obolibrary.org/obo/ZP_0149614	intersegmental vessel decreased rate blood vessel endothelial cell migration, abnormal	http://purl.obolibrary.org/obo/GO_0043534	blood vessel endothelial cell migration	http://purl.obolibrary.org/obo/ZFA_0001285	intersegmental vessel
http://purl.obolibrary.org/obo/ZP_0145901	intestine decreased rate intestine smooth muscle contraction, abnormal	http://purl.obolibrary.org/obo/GO_0014827	intestine smooth muscle contraction	http://purl.obolibrary.org/obo/ZFA_0001338	intestine
http://purl.obolibrary.org/obo/ZP_0105720	lateral line primordium decreased rate cell migration, abnormal	http://purl.obolibrary.org/obo/GO_0016477	cell migration	http://purl.obolibrary.org/obo/ZFA_0000228	lateral line primordium
http://purl.obolibrary.org/obo/ZP_0017721	liver decreased rate cell population proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/ZFA_0000123	liver
http://purl.obolibrary.org/obo/ZP_0144256	male organism decreased rate fertilization, abnormal	http://purl.obolibrary.org/obo/GO_0009566	fertilization	http://purl.obolibrary.org/obo/ZFA_0000242	male organism
http://purl.obolibrary.org/obo/ZP_0106012	mesencephalic vein decreased rate blood circulation, abnormal	http://purl.obolibrary.org/obo/GO_0008015	blood circulation	http://purl.obolibrary.org/obo/ZFA_0005092	mesencephalic vein
http://purl.obolibrary.org/obo/ZP_0146626	midbrain decreased rate microglial cell migration, abnormal	http://purl.obolibrary.org/obo/GO_1904124	microglial cell migration	http://purl.obolibrary.org/obo/ZFA_0000128	midbrain
http://purl.obolibrary.org/obo/ZP_0143741	neural crest cell decreased rate cell growth, abnormal	http://purl.obolibrary.org/obo/GO_0016049	cell growth	http://purl.obolibrary.org/obo/ZFA_0009165	neural crest cell
http://purl.obolibrary.org/obo/ZP_0019986	neural plate decreased rate cell migration, abnormal	http://purl.obolibrary.org/obo/GO_0016477	cell migration	http://purl.obolibrary.org/obo/ZFA_0000132	neural plate
http://purl.obolibrary.org/obo/ZP_0021275	neuromast decreased rate mitotic cell cycle, abnormal	http://purl.obolibrary.org/obo/GO_0000278	mitotic cell cycle	http://purl.obolibrary.org/obo/ZFA_0000243	neuromast
http://purl.obolibrary.org/obo/ZP_0149321	neuron decreased rate protein transport, abnormal	http://purl.obolibrary.org/obo/GO_0015031	protein transport	http://purl.obolibrary.org/obo/ZFA_0009248	neuron
http://purl.obolibrary.org/obo/ZP_0149322	neuron decreased rate regulation of protein oligomerization, abnormal	http://purl.obolibrary.org/obo/GO_0032459	regulation of protein oligomerization	http://purl.obolibrary.org/obo/ZFA_0009248	neuron
http://purl.obolibrary.org/obo/ZP_0016871	neutrophil decreased rate pseudopodium assembly, abnormal	http://purl.obolibrary.org/obo/GO_0031269	pseudopodium assembly	http://purl.obolibrary.org/obo/ZFA_0009327	neutrophil
http://purl.obolibrary.org/obo/ZP_0016872	neutrophil decreased rate uropod retraction, abnormal	http://purl.obolibrary.org/obo/GO_0034461	uropod retraction	http://purl.obolibrary.org/obo/ZFA_0009327	neutrophil
http://purl.obolibrary.org/obo/ZP_0144192	oocyte decreased rate fertilization, abnormal	http://purl.obolibrary.org/obo/GO_0009566	fertilization	http://purl.obolibrary.org/obo/ZFA_0001109	oocyte
http://purl.obolibrary.org/obo/ZP_0103711	optic cup decreased rate cell population proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0008283	cell population proliferation	http://purl.obolibrary.org/obo/ZFA_0001202	optic cup
http://purl.obolibrary.org/obo/ZP_0142511	optic tectum decreased rate cell cycle, abnormal	http://purl.obolibrary.org/obo/GO_0007049	cell cycle	http://purl.obolibrary.org/obo/ZFA_0000445	optic tectum
http://purl.obolibrary.org/obo/ZP_0022692	pancreatic B cell decreased rate regeneration, abnormal	http://purl.obolibrary.org/obo/GO_0031099	regeneration	http://purl.obolibrary.org/obo/ZFA_0009102	pancreatic B cell
http://purl.obolibrary.org/obo/ZP_0137517	posterior lateral line decreased rate regeneration, abnormal	http://purl.obolibrary.org/obo/GO_0031099	regeneration	http://purl.obolibrary.org/obo/ZFA_0000944	posterior lateral line
http://purl.obolibrary.org/obo/ZP_0138233	posterior lateral line primordium decreased rate cell migration, abnormal	http://purl.obolibrary.org/obo/GO_0016477	cell migration	http://purl.obolibrary.org/obo/ZFA_0001157	posterior lateral line primordium
http://purl.obolibrary.org/obo/ZP_0105716	posterior lateral line primordium decreased rate posterior lateral line neuromast primordium migration, abnormal	http://purl.obolibrary.org/obo/GO_0048920	posterior lateral line neuromast primordium migration	http://purl.obolibrary.org/obo/ZFA_0001157	posterior lateral line primordium
http://purl.obolibrary.org/obo/ZP_0106467	primordial germ cell decreased rate cell division, abnormal	http://purl.obolibrary.org/obo/GO_0051301	cell division	http://purl.obolibrary.org/obo/ZFA_0009288	primordial germ cell
http://purl.obolibrary.org/obo/ZP_0106214	pronephros decreased rate cilium movement, abnormal	http://purl.obolibrary.org/obo/GO_0003341	cilium movement	http://purl.obolibrary.org/obo/ZFA_0000151	pronephros
http://purl.obolibrary.org/obo/ZP_0149143	pronephros decreased rate regeneration, abnormal	http://purl.obolibrary.org/obo/GO_0031099	regeneration	http://purl.obolibrary.org/obo/ZFA_0000151	pronephros
http://purl.obolibrary.org/obo/ZP_0019716	pronephros decreased rate renal filtration, abnormal	http://purl.obolibrary.org/obo/GO_0097205	renal filtration	http://purl.obolibrary.org/obo/ZFA_0000151	pronephros
http://purl.obolibrary.org/obo/ZP_0106887	regenerating tissue decreased rate growth, abnormal	http://purl.obolibrary.org/obo/GO_0040007	growth	http://purl.obolibrary.org/obo/ZFA_0005147	regenerating tissue
http://purl.obolibrary.org/obo/ZP_0143058	renal glomerulus decreased rate glomerular filtration, abnormal	http://purl.obolibrary.org/obo/GO_0003094	glomerular filtration	http://purl.obolibrary.org/obo/ZFA_0001288	renal glomerulus
http://purl.obolibrary.org/obo/ZP_0103568	retina decreased rate mitotic cell cycle process, abnormal	http://purl.obolibrary.org/obo/GO_1903047	mitotic cell cycle process	http://purl.obolibrary.org/obo/ZFA_0000152	retina
http://purl.obolibrary.org/obo/ZP_0014697	retinal ganglion cell decreased rate axon regeneration, abnormal	http://purl.obolibrary.org/obo/GO_0031103	axon regeneration	http://purl.obolibrary.org/obo/ZFA_0009310	retinal ganglion cell
http://purl.obolibrary.org/obo/ZP_0140357	sperm decreased rate fertilization, abnormal	http://purl.obolibrary.org/obo/GO_0009566	fertilization	http://purl.obolibrary.org/obo/ZFA_0009006	sperm
http://purl.obolibrary.org/obo/ZP_0138599	spinal cord decreased rate central nervous system myelin formation, abnormal	http://purl.obolibrary.org/obo/GO_0032289	central nervous system myelin formation	http://purl.obolibrary.org/obo/ZFA_0000075	spinal cord
http://purl.obolibrary.org/obo/ZP_0103190	spinal cord decreased rate mitotic cell cycle, abnormal	http://purl.obolibrary.org/obo/GO_0000278	mitotic cell cycle	http://purl.obolibrary.org/obo/ZFA_0000075	spinal cord
http://purl.obolibrary.org/obo/ZP_0103191	spinal cord decreased rate oligodendrocyte progenitor proliferation, abnormal	http://purl.obolibrary.org/obo/GO_0070444	oligodendrocyte progenitor proliferation	http://purl.obolibrary.org/obo/ZFA_0000075	spinal cord
http://purl.obolibrary.org/obo/ZP_0017739	statoacoustic (VIII) ganglion decreased rate neuron differentiation, abnormal	http://purl.obolibrary.org/obo/GO_0030182	neuron differentiation	http://purl.obolibrary.org/obo/ZFA_0000588	statoacoustic (VIII) ganglion
http://purl.obolibrary.org/obo/ZP_0148123	thymus decreased rate T cell migration, abnormal	http://purl.obolibrary.org/obo/GO_0072678	T cell migration	http://purl.obolibrary.org/obo/ZFA_0001078	thymus
http://purl.obolibrary.org/obo/ZP_0105756	vH ionocyte decreased rate proton transmembrane transport, abnormal	http://purl.obolibrary.org/obo/GO_1902600	proton transmembrane transport	http://purl.obolibrary.org/obo/ZFA_0005327	vH ionocyte
http://purl.obolibrary.org/obo/ZP_0144915	vein decreased rate blood circulation, abnormal	http://purl.obolibrary.org/obo/GO_0008015	blood circulation	http://purl.obolibrary.org/obo/ZFA_0000082	vein
http://purl.obolibrary.org/obo/ZP_0143652	whole organism decreased rate fertilization, abnormal	http://purl.obolibrary.org/obo/GO_0009566	fertilization	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0020768	whole organism decreased rate growth, abnormal	http://purl.obolibrary.org/obo/GO_0040007	growth	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0140486	whole organism decreased rate sphinganine biosynthetic process, abnormal	http://purl.obolibrary.org/obo/GO_0046511	sphinganine biosynthetic process	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0140385	whole organism decreased rate sphingosine biosynthetic process, abnormal	http://purl.obolibrary.org/obo/GO_0046512	sphingosine biosynthetic process	http://purl.obolibrary.org/obo/ZFA_0001094	whole organism
http://purl.obolibrary.org/obo/ZP_0146621	yolk decreased rate macrophage migration, abnormal	http://purl.obolibrary.org/obo/GO_1905517	macrophage migration	http://purl.obolibrary.org/obo/ZFA_0000084	yolk
